Student_ID,First_Name,Last_Name,Gender,Age,Grade,Math_Score,English_Score,Science_Score,Attendance_Percentage,City,State,
2785,Rita,Becker,Male,15,3rd,84,82,31,81.39,Lake Jasonbury,Utah,
2786,Michael,Miller,Other,16,6th,78,67,87,79.15,Cristianstad,Vermont,
2787,Amber,Oneill,Other,17,4th,8,45,77,96.99,New Bryan,Georgia,
2788,Thomas,Baker,Other,14,1st,21,50,56,85.26,New Ryan,South Dakota,
2789,Shane,Kennedy,Female,9,10th,65,3,30,61.19,Maryhaven,Indiana,
2790,Ian,Schneider,Female,17,3rd,49,14,22,94.14,Jessicaton,Delaware,
2791,Elizabeth,Smith,Female,16,6th,96,23,59,91.71,Lake Gregoryborough,Nevada,
2792,Justin,Scott,Male,14,2nd,82,41,64,77.3,Port Tonyahaven,California,
2793,Erik,Burgess,Female,12,2nd,96,54,82,92.29,Curtisburgh,Kansas,
2794,Christopher,Smith,Male,9,5th,65,23,14,91.03,Marybury,North Dakota,
2795,Brittany,Munoz,Female,14,3rd,47,45,77,76.1,Sarahchester,Oregon,
2796,Danny,Williams,Other,18,7th,63,31,42,66.7,New Jacobchester,Minnesota,
2797,Stephanie,Lyons,Male,18,3rd,66,9,20,84.84,Jordanburgh,Oregon,
2798,Christina,Thornton,Female,18,12th,59,27,31,79.34,New Clifford,Maine,
2799,Kevin,James,Female,17,6th,22,84,59,83.45,Powellstad,Iowa,
2800,Tina,Alvarado,Other,10,9th,41,47,92,87.89,New Christopherburgh,Massachusetts,
2801,Larry,Wheeler,Female,17,3rd,91,47,8,99.05,Maychester,Texas,
2802,Brandon,Maddox,Other,16,8th,47,18,0,89.79,New Kimberlyborough,Oregon,
2803,Christopher,Olsen,Female,6,4th,67,99,95,93.38,East Craigview,Vermont,
2804,Nathan,Griffith,Male,12,10th,88,40,4,97.35,West Alejandro,Idaho,
2805,Alyssa,Ibarra,Male,12,1st,61,15,87,91.23,Port Jill,Pennsylvania,
2806,Rebecca,Cook,Other,12,3rd,91,1,86,82.3,South Erikaberg,Florida,
2807,Joseph,Carr,Female,18,2nd,63,40,52,78.31,East Randall,Colorado,
2808,David,Haynes,Other,16,11th,60,88,66,72.89,South Williamberg,Hawaii,
2809,Andrea,Cook,Other,11,10th,34,1,60,74.75,Marystad,Tennessee,
2810,Miguel,Pena,Female,14,7th,74,91,49,96,North Patricia,Hawaii,
2811,Kari,Hernandez,Male,6,3rd,51,42,9,61.46,Taylorshire,Indiana,
2812,Samuel,Rivera,Male,6,1st,81,27,100,67.52,Port Toddtown,Nebraska,
2813,Amanda,Carroll,Other,17,8th,74,59,53,82.84,Lunaport,Nebraska,
2814,Tina,Nguyen,Other,10,2nd,83,72,33,60.68,East Deannaberg,Wyoming,
2815,Melissa,Young,Other,9,1st,4,41,91,86.58,Lake Timothy,Oklahoma,
2816,Pamela,Munoz,Male,15,1st,26,29,68,74.9,Hayesside,North Dakota,
2817,Corey,Ramsey,Male,18,3rd,28,71,15,73.55,New Jillian,Louisiana,
2818,Debbie,Hernandez,Male,13,2nd,25,8,91,89.99,Emilyville,Nebraska,
2819,Jeanette,Smith,Other,9,12th,57,49,99,60.3,Marshmouth,Utah,
2820,Katherine,Rodriguez,Other,16,11th,30,36,77,72.61,Sharonport,Connecticut,
2821,John,Stevens,Male,17,10th,50,77,82,78.54,Port Diane,Wyoming,
2822,Gwendolyn,Ortiz,Other,17,5th,27,27,68,65.36,South Zachary,Hawaii,
2823,Eric,Morgan,Male,16,7th,39,67,91,63.84,Hoodton,Arizona,
2824,Mark,Francis,Male,11,12th,54,27,3,80.82,East Anthonychester,Ohio,
2825,Douglas,Reed,Male,18,8th,48,13,56,90.65,New Williamhaven,Alabama,
2826,Matthew,Flowers,Female,15,12th,73,71,61,83.72,Richardshire,Nebraska,
2827,Deanna,Grant,Female,14,3rd,20,35,92,78.94,East Loganchester,New Jersey,
2828,Maria,Jacobs,Other,17,4th,47,91,7,82.14,Williamsside,Texas,
2829,Amy,Young,Female,15,3rd,32,77,37,82.06,North Ashlee,Rhode Island,
2830,Joshua,Bell,Male,9,11th,70,85,50,90.46,Lake Carlstad,New Hampshire,
2831,Jeremiah,Powell,Other,18,5th,10,9,92,64.79,Ericaland,Iowa,
2832,Elizabeth,Guerrero,Male,17,9th,17,73,98,92.43,East Elizabethstad,Utah,
2833,Mark,Robertson,Male,9,8th,96,82,5,91.45,North Aarontown,Kentucky,
2834,Brandon,Randall,Other,10,7th,10,53,46,85.52,North Beverlyborough,Alaska,
2835,Thomas,Morales,Male,13,4th,37,87,51,69.84,Sotofort,Missouri,
2836,Lauren,Smith,Female,8,3rd,56,96,91,81.48,Lake Robin,Texas,
2837,Linda,Gardner,Other,16,10th,66,55,65,77.03,West Mirandaburgh,Maryland,
2838,Melvin,Lee,Female,7,12th,45,40,80,61.56,West Michael,Massachusetts,
2839,Eric,Curtis,Female,8,1st,29,40,83,64.26,East Davidchester,North Carolina,
2840,Brenda,Rodriguez,Other,8,10th,74,25,56,97.56,West Alyssa,Iowa,
2841,Heidi,Smith,Male,17,3rd,5,25,54,86.59,Walkerhaven,South Carolina,
2842,Nathan,Christian,Female,14,12th,59,6,100,99.94,New Charles,Delaware,
2843,Cynthia,Butler,Female,7,8th,65,63,15,87.84,Aliton,North Carolina,
2844,Dan,Bowers,Female,12,10th,79,63,13,92.63,Cynthialand,Texas,
2845,Alyssa,Brown,Other,6,2nd,43,5,18,99.97,South Elizabeth,Oregon,
2846,Janice,Nguyen,Male,12,11th,54,35,33,71.23,Lake Darren,Washington,
2847,Christine,Koch,Male,10,5th,57,53,97,93.99,North Cheyenne,Pennsylvania,
2848,Susan,Kirk,Other,14,6th,59,15,74,99.25,Curtisburgh,Maine,
2849,Mary,Lyons,Other,10,7th,55,15,96,99.01,New Timothy,Kentucky,
2850,Kelly,Harding,Male,8,1st,52,57,14,74.55,Port Robert,Iowa,
2851,Mark,Cochran,Other,8,9th,47,21,92,79.93,Oneillmouth,California,
2852,Matthew,Burke,Other,15,4th,63,76,21,89.55,Danielborough,Mississippi,
2853,Alex,Hoffman,Other,10,4th,40,41,46,76.27,Katiemouth,South Carolina,
2854,Tiffany,Young,Male,6,2nd,34,75,52,61.05,Tammyberg,Wisconsin,
2855,Mike,Davis,Male,11,9th,48,49,84,71.41,Davidport,Nevada,
2856,Pamela,Jackson,Female,13,2nd,3,30,43,67.39,Whiteview,Wisconsin,
2857,Tina,Torres,Male,17,10th,22,73,18,63.72,South Daniel,Kentucky,
2858,Russell,Williams,Male,8,6th,56,2,31,65.5,East Dennis,Colorado,
2859,Michael,Cochran,Female,6,9th,29,36,61,81,Baileyview,Washington,
2860,Edwin,Chen,Female,8,9th,33,2,26,83.98,Kathleenburgh,Arkansas,
2861,Jessica,Reyes,Male,11,4th,82,82,33,64,New Anthony,Florida,
2862,James,Santiago,Other,15,8th,9,100,12,64.53,Olsonton,Hawaii,
2863,Mitchell,Page,Female,6,11th,45,73,42,98.99,South Sarah,Oregon,
2864,Jacqueline,Payne,Male,18,11th,10,0,82,90.72,Medinaview,Idaho,
2865,Chelsea,Vasquez,Male,16,4th,37,59,88,72.73,Port Seth,Colorado,
2866,Shelley,Smith,Female,15,5th,64,36,9,64.95,Jamesside,Nevada,
2867,James,Johnson,Other,16,1st,65,16,58,83.06,Lake Tiffany,Mississippi,
2868,Crystal,Cooke,Other,10,4th,69,51,90,83.29,Port Thomasbury,Texas,
2869,Michael,Kim,Male,13,2nd,82,4,62,63.15,Lowemouth,Louisiana,
2870,Sharon,Colon,Female,18,3rd,10,68,96,61.96,South Rebekahtown,North Carolina,
2871,Rebecca,Espinoza,Female,15,11th,100,67,31,72.46,Brownville,Connecticut,
2872,Darlene,Lucas,Female,14,8th,35,5,96,90.43,South Kelli,Louisiana,
2873,Phillip,Ward,Other,11,8th,29,43,33,90.19,Rodriguezshire,Nebraska,
2874,Carly,Williams,Other,7,3rd,12,82,43,96.52,Montoyaburgh,Hawaii,
2875,Shawn,Cruz,Other,18,3rd,15,2,37,63.19,Anthonyfurt,California,
2876,Patricia,Simpson,Female,17,11th,9,8,88,88.51,New Brandonhaven,Alabama,
2877,Patrick,Herrera,Male,11,1st,46,60,56,97.41,Lake Thomasmouth,Kansas,
2878,Emily,Jones,Other,14,1st,4,12,42,94.81,Port Deborah,Montana,
2879,Angel,Weaver,Female,9,11th,69,53,100,81.84,Justinbury,New Hampshire,
2880,Mary,Lewis,Female,8,6th,25,92,57,96.25,North Christopher,Tennessee,
2881,Kimberly,Taylor,Male,14,5th,42,38,89,86.32,Erinburgh,Oklahoma,
2882,Lisa,Weaver,Male,7,4th,25,35,33,64.02,Eddieland,Utah,
2883,Jason,Bennett,Female,18,7th,86,40,72,76.15,New Tracy,Vermont,
2884,Angela,Jones,Male,14,5th,42,96,35,97.23,East Chrisberg,Minnesota,
2885,Omar,Morse,Other,8,6th,32,44,76,72.48,Port Amymouth,Nebraska,
2886,Joshua,Wood,Female,12,10th,38,51,4,95.12,North Gregorymouth,Indiana,
2887,Monique,Lewis,Other,14,8th,95,10,97,63.72,Roachland,Oregon,
2888,Lisa,Johnson,Female,14,1st,98,71,17,73.33,North Justinport,Hawaii,
2889,Randy,Tran,Other,12,2nd,87,99,18,89.64,Haroldbury,Kansas,
2890,Allison,Cantu,Male,7,12th,35,40,66,65.48,Michaelton,Alabama,
2891,Dustin,Miller,Male,11,1st,24,63,36,63.77,East Lindashire,Arizona,
2892,Paul,Gibbs,Other,9,9th,90,78,3,97.79,Port Fred,Nebraska,
2893,Kimberly,Jackson,Female,9,3rd,77,6,28,60.16,New Theresamouth,Alaska,
2894,Sarah,Henderson,Female,16,3rd,17,50,47,95.66,Jamesburgh,Montana,
2895,Stephen,Johnson,Other,11,1st,96,38,72,61.7,Petersenside,West Virginia,
2896,Donald,Kelly,Other,11,8th,91,89,46,92.38,Gabrielmouth,Alabama,
2897,Teresa,Hawkins,Male,11,9th,94,58,91,76.24,New Robert,Alabama,
2898,Kimberly,Anderson,Male,10,2nd,69,63,37,64.28,Christiantown,Iowa,
2899,Ashley,Sanchez,Other,9,2nd,33,82,39,66.35,Georgebury,Michigan,
2900,Robin,Stevens,Other,18,4th,1,15,91,97.59,Lindseyview,Iowa,
2901,Amy,Lloyd,Female,15,12th,98,47,20,95.8,Caseyshire,New Hampshire,
2902,Kathleen,Mitchell,Female,14,8th,38,79,72,69.9,Lake Michael,Iowa,
2903,Marissa,Moore,Other,13,10th,36,13,81,73.36,Lake Courtney,Mississippi,
2904,Howard,Miller,Female,14,10th,44,3,39,67.41,Scottview,Nevada,
2905,Michael,Weaver,Male,18,6th,100,28,60,96.73,Port Christianhaven,Mississippi,
2906,Jacob,Harris,Female,16,7th,51,6,91,88.03,Lake William,Oklahoma,
2907,Joshua,Pearson,Other,6,4th,51,1,56,64.15,Christinechester,Wyoming,
2908,Mark,Davila,Male,7,12th,74,17,86,92.49,North Kristen,Indiana,
2909,Matthew,Ramirez,Male,16,11th,96,13,37,78.81,North Jamesburgh,Georgia,
2910,Kellie,Wells,Male,11,6th,83,41,19,89.15,Lake Stephaniemouth,Wyoming,
2911,Danielle,Rodriguez,Female,13,4th,1,88,95,65.07,Benderchester,New Mexico,
2912,Taylor,Reyes,Female,9,2nd,60,92,88,89.51,North Margaret,Wyoming,
2913,Andrew,Anderson,Male,16,6th,83,55,16,92.89,Jaredborough,Vermont,
2914,Shelia,Price,Male,15,4th,65,28,18,87.3,Ashleystad,North Carolina,
2915,Eric,Williams,Female,15,2nd,97,21,77,69.54,Perkinsland,Idaho,
2916,Cassidy,Ford,Female,9,4th,19,11,37,76.32,Saramouth,Indiana,
2917,Vanessa,Wright,Male,6,12th,50,24,49,87.26,Sherryside,New York,
2918,Elizabeth,Carey,Female,16,7th,29,92,32,95,West Meganshire,New Jersey,
2919,Joseph,Brown,Female,11,4th,29,47,81,83.07,Stefanieside,New Jersey,
2920,Colleen,Massey,Female,12,7th,92,68,29,89.19,South Deborahfurt,Ohio,
2921,Melody,Conner,Female,18,4th,95,0,3,93.67,Lake Craig,Rhode Island,
2922,Jose,Berry,Other,7,2nd,26,88,27,79.71,Mercedeschester,Arkansas,
2923,Kimberly,Jones,Other,12,8th,60,6,74,69.52,Markhaven,Mississippi,
2924,Christina,Briggs,Other,10,10th,29,33,38,77.19,Lake Robertville,Utah,
2925,Heather,Harris,Male,14,8th,66,100,18,84.53,Keithburgh,North Dakota,
2926,Dakota,Palmer,Female,17,1st,75,5,74,75.54,North Sarahfort,South Carolina,
2927,Sandy,Acosta,Other,10,7th,100,14,1,93,Bakerfort,Arkansas,
2928,Anthony,Kaiser,Female,6,3rd,70,6,33,71.71,South Samanthaport,Iowa,
2929,Manuel,Stafford,Other,14,4th,96,38,46,65.45,North Tiffanyfort,Louisiana,
2930,Mike,Potter,Male,18,10th,59,9,92,98.95,Wrightchester,South Dakota,
2931,Tom,Murray,Male,11,8th,92,33,65,76.46,Danielmouth,Idaho,
2932,Martin,Casey,Other,14,3rd,59,42,95,83.13,Amberside,Missouri,
2933,William,Williams,Male,18,7th,43,88,66,70.77,North Julietown,North Dakota,
2934,Nichole,Gutierrez,Female,14,6th,10,78,51,84.66,Lake Angela,Alaska,
2935,Jack,Jones,Female,13,3rd,40,48,61,95.58,Lake Douglasberg,Mississippi,
2936,Lacey,Novak,Male,13,8th,24,34,79,88.28,Jacobland,Nevada,
2937,Sonya,Peters,Female,6,12th,54,89,21,70.2,West Larry,Missouri,
2938,Steven,Cannon,Other,10,4th,98,21,44,84.21,South Crystalchester,Nevada,
2939,Stacey,Garcia,Other,16,11th,89,17,82,60.06,Rodriguezmouth,Kentucky,
2940,Erika,Parsons,Other,9,6th,53,74,19,64.58,South Matthewville,Iowa,
2941,Diana,Sparks,Female,11,5th,26,58,75,83.63,East John,California,
2942,Rachel,Stokes,Other,14,4th,56,15,64,89.87,Juliafort,North Carolina,
2943,Christopher,Stewart,Male,7,6th,57,16,40,87.65,Port Donaldland,Tennessee,
2944,Nicholas,Oneill,Other,7,3rd,71,40,66,83.06,Jeffreyburgh,New Mexico,
2945,Stephanie,Drake,Female,8,1st,3,18,47,92.58,Vincentmouth,Maine,
2946,Rebecca,Bishop,Female,18,12th,47,96,48,83.21,Humphreyport,Indiana,
2947,Kimberly,Edwards,Other,14,10th,17,74,62,98.69,Lake Kristenburgh,Texas,
2948,Jessica,Huerta,Male,14,1st,73,52,82,69.95,Lake Josephmouth,Idaho,
2949,Eric,Jones,Male,6,5th,16,81,21,88.44,Vickieshire,West Virginia,
2950,Corey,Case,Male,16,3rd,39,57,67,69.23,Danielleburgh,Rhode Island,
2951,Amy,Rogers,Female,7,2nd,94,85,61,70,Tinaland,Ohio,
2952,Anita,Sparks,Male,9,8th,1,15,22,61.86,West Annport,North Carolina,
2953,Kathryn,Lopez,Female,16,8th,63,66,61,62.89,Nicholashaven,Rhode Island,
2954,Samantha,Douglas,Other,16,7th,84,67,48,75.79,North Donald,Idaho,
2955,Sue,Reynolds,Other,18,3rd,45,30,1,98.61,Port Reginaldland,North Dakota,
2956,Julie,Stafford,Female,9,6th,43,73,85,71.06,Cordovaberg,Illinois,
2957,Margaret,Hampton,Female,16,4th,28,61,8,64.5,Smithhaven,Missouri,
2958,Joshua,Meyer,Other,12,5th,53,84,43,60.11,Oliverview,Hawaii,
2959,Victoria,Parsons,Other,7,10th,54,62,28,68.41,South Ruben,Vermont,
2960,Lisa,Tanner,Female,9,3rd,87,35,39,64.43,New Jennifer,Mississippi,
2961,Megan,Rivera,Other,14,11th,96,41,26,87.85,Hollandmouth,North Dakota,
2962,Nancy,Williams,Other,17,10th,51,98,28,76.53,Jonesstad,New Jersey,
2963,Jonathan,Rodriguez,Male,17,3rd,97,93,19,73.65,South Michaelmouth,Oklahoma,
2964,Victor,Kemp,Male,18,10th,99,61,35,77.88,New Lukestad,Michigan,
2965,Daniel,Martin,Other,12,9th,88,28,77,65.88,Ashleyland,Nebraska,
2966,Elizabeth,Allen,Other,16,4th,68,11,99,85.92,Port Deborahmouth,Colorado,
2967,Thomas,Parker,Male,7,2nd,38,33,93,64.93,Ricemouth,Arizona,
2968,Tammy,Jordan,Other,17,7th,41,98,15,74.75,Medinaport,Indiana,
2969,Robert,Morris,Female,16,9th,75,37,83,99.09,Marshview,Texas,
2970,Edward,Choi,Other,8,8th,2,91,25,75.15,Maryborough,New Hampshire,
2971,James,Reid,Other,6,4th,72,10,45,80.75,Lake Shane,Pennsylvania,
2972,Roberta,Aguilar,Female,13,10th,100,45,63,71,North Adrian,Missouri,
2973,Alexandra,Palmer,Male,17,8th,4,71,58,86.52,Garciafort,Missouri,
2974,Toni,Peterson,Other,11,8th,17,31,72,94.31,Johnsonland,Maryland,
2975,Jose,Hill,Male,6,5th,19,84,81,65.84,West James,Connecticut,
2976,Tracy,Santos,Male,7,1st,42,82,1,75.57,Lake Edwardview,Montana,
2977,Jennifer,Graham,Other,7,12th,72,94,95,67.52,Alexanderview,Oklahoma,
2978,Mallory,Walker,Other,6,7th,80,26,100,86.63,Cookmouth,New Mexico,
2979,Taylor,Galloway,Male,8,12th,77,88,100,97.87,Kirstenville,Connecticut,
2980,Autumn,Cantrell,Other,18,4th,77,9,67,69.71,Ronnieborough,Washington,
2981,Kimberly,Clark,Other,10,4th,73,9,29,79.56,Nathanmouth,Alabama,
2982,Kimberly,Curtis,Male,14,6th,50,63,94,70.96,South Kenneth,North Carolina,
2983,Frank,Mcfarland,Male,7,7th,48,7,25,61.96,New Timothyview,Mississippi,
2984,Christine,Rivera,Female,15,10th,26,27,46,60.12,Rhondaland,Indiana,
2985,Amber,Young,Other,9,4th,50,1,85,78.54,New Jimmy,Vermont,
2986,Amy,Harmon,Female,10,10th,8,85,4,62.46,West David,Delaware,
2987,Eric,Miller,Male,12,3rd,68,27,51,95.56,Sandratown,Maine,
2988,Anthony,Carpenter,Other,12,10th,49,59,80,62.38,Mccannchester,Hawaii,
2989,Kaylee,Henderson,Male,13,1st,24,49,12,78.35,Port Ronnie,California,
2990,Rebecca,Cameron,Other,16,7th,60,24,42,71.56,South Tracy,West Virginia,
2991,Bethany,Nicholson,Other,12,1st,13,62,64,76.54,Jennifershire,West Virginia,
2992,Jonathan,Hutchinson,Female,12,1st,42,13,8,95.25,Wallshire,Montana,
2993,Cheryl,White,Male,11,8th,72,43,34,65.63,West Virginia,Alaska,
2994,Jose,French,Other,6,12th,57,26,70,71.17,East Kara,Massachusetts,
2995,Darryl,Hernandez,Female,12,9th,81,75,68,77.05,South William,North Carolina,
2996,Crystal,Barber,Male,16,1st,38,97,94,60.55,Finleystad,Illinois,
2997,Daniel,Lawson,Female,7,7th,11,67,68,91.43,Allisonview,South Dakota,
2998,William,Wilson,Male,14,9th,21,65,10,81.18,Davidfurt,Illinois,
2999,Kenneth,Martinez,Other,6,7th,13,40,7,83.46,Port Andrew,Pennsylvania,
3000,Hannah,Williams,Female,16,8th,86,97,57,73.91,Krauseside,Idaho,
3001,Timothy,Harris,Female,17,12th,70,39,72,85.77,Kellymouth,Ohio,
3002,Matthew,Cruz,Other,15,2nd,22,90,66,77.97,Wilsonborough,New York,
3003,David,Taylor,Male,7,8th,4,58,31,87.54,East John,Illinois,
3004,Renee,Stewart,Other,18,8th,88,83,31,71.02,North Ryanville,Illinois,
3005,Chad,Ortiz,Female,17,4th,77,19,32,79.07,North Janice,Nevada,
3006,Jose,Stanton,Other,15,2nd,62,64,94,75.62,Brianhaven,Washington,
3007,Gary,Evans,Female,6,9th,3,13,23,66.42,New Gabrielabury,Mississippi,
3008,Austin,Chapman,Other,17,1st,23,16,88,68.82,West Johnmouth,New Mexico,
3009,Vanessa,Alexander,Male,7,12th,25,28,83,96.19,Martinezville,Massachusetts,
3010,Mark,Gonzalez,Female,11,12th,8,46,31,60.69,Campbellton,Delaware,
3011,Nicholas,Obrien,Female,14,7th,49,49,29,69.38,Dunnmouth,New Hampshire,
3012,Lisa,Nelson,Male,7,4th,36,57,88,79.44,Larsonfurt,Rhode Island,
3013,Laura,Jones,Other,10,3rd,26,79,91,68.75,Port Hunter,New York,
3014,Jenna,Lopez,Male,18,6th,29,65,58,97.94,Maynardberg,Montana,
3015,Kevin,Cox,Other,16,5th,37,25,22,80.39,North Lauraside,Illinois,
3016,Rhonda,Willis,Male,10,4th,84,99,5,97.36,Lake Catherine,Alaska,
3017,Paige,Smith,Male,15,11th,67,51,77,64.39,North Jessicamouth,South Dakota,
3018,Natalie,Lawrence,Female,7,2nd,8,24,34,88.85,Petersonmouth,Utah,
3019,Lindsey,Lyons,Female,10,1st,58,8,70,80.88,South Thomashaven,Mississippi,
3020,Jonathan,Conway,Other,18,8th,7,35,35,87.6,Aliciamouth,Florida,
3021,Charles,Wade,Male,13,11th,47,54,11,70.87,East Kristinland,Kentucky,
3022,Kristina,Glover,Other,12,5th,66,21,95,86.33,Aguilarfort,Florida,
3023,Cynthia,Cooper,Male,12,3rd,1,87,24,91.98,Ericbury,California,
3024,Erica,Roman,Male,16,12th,21,39,93,89.86,Thomasfort,Indiana,
3025,Darren,Jackson,Female,6,8th,41,73,8,60.81,Mariaberg,North Carolina,
3026,Angela,Pierce,Male,13,10th,52,82,16,82.69,Thomaschester,Missouri,
3027,Victoria,Hansen,Female,8,12th,50,13,66,95.39,South Nathan,Wyoming,
3028,Timothy,Moore,Female,14,10th,20,18,38,69.65,Stevenmouth,Oklahoma,
3029,Ashley,Medina,Male,9,1st,14,59,7,71.31,Perezmouth,California,
3030,Teresa,Ross,Male,8,8th,16,13,26,92.39,Raymouth,Maryland,
3031,Shane,Green,Other,17,8th,68,95,29,90.31,Jennifermouth,West Virginia,
3032,Casey,Collins,Other,12,3rd,53,14,31,86.74,North Andrew,Arkansas,
3033,Marcus,Estes,Other,18,12th,61,30,74,82.24,Loveburgh,Alabama,
3034,Kathryn,Miller,Female,18,7th,95,2,97,84.54,North Rachel,Indiana,
3035,Jesus,Thomas,Female,14,3rd,8,58,74,91.96,Port Stephenbury,Minnesota,
3036,Michael,Ortega,Female,10,6th,49,23,61,81.2,South Glenda,New Mexico,
3037,Jesse,Erickson,Female,16,11th,26,34,59,67.32,Port Kimberlybury,Virginia,
3038,Susan,Davidson,Female,8,8th,16,3,12,79.88,West Joseborough,Virginia,
3039,Stacy,Thompson,Female,10,12th,26,60,68,81.13,South Josephmouth,Indiana,
3040,Amanda,Mcgrath,Male,16,11th,39,84,100,65.96,Port Diana,Louisiana,
3041,Timothy,Lowery,Other,18,1st,55,67,6,60.78,Lake William,Pennsylvania,
3042,Ronald,Lopez,Other,17,11th,90,57,40,90.74,Grantport,Arkansas,
3043,Logan,Romero,Other,16,2nd,85,45,81,90.79,Lake Rachel,Washington,
3044,David,Anderson,Male,11,7th,60,33,9,76.79,East Abigailmouth,Illinois,
3045,Wendy,Hill,Other,6,12th,20,15,25,73.65,Lake Michaelville,North Carolina,
3046,Natasha,Massey,Female,14,6th,77,70,61,79.24,Lake Rachel,Kansas,
3047,Mario,Best,Male,14,9th,73,10,14,67.49,Amandaport,Illinois,
3048,Daniel,Thomas,Male,8,1st,39,45,56,89.3,Riveraville,California,
3049,Kimberly,Stone,Other,7,5th,75,55,10,88.84,South Angela,Nebraska,
3050,Jeffrey,Long,Female,6,7th,25,27,60,76.99,Lake Cherylburgh,Vermont,
3051,Amy,Kennedy,Other,6,5th,64,19,25,87.84,Ruthside,New Hampshire,
3052,Taylor,Wilkerson,Male,15,12th,91,50,12,70.88,South Evelyn,Virginia,
3053,Jesse,Gardner,Other,15,10th,87,64,69,67.98,Thomasfurt,Maryland,
3054,Laurie,Huffman,Male,12,9th,58,55,75,76.08,West Kaitlyn,Virginia,
3055,Marisa,Pollard,Male,14,10th,35,65,27,93.68,Roweborough,Florida,
3056,Gavin,Morris,Male,14,4th,25,42,76,84.06,South Ashley,California,
3057,David,Brooks,Female,7,11th,0,6,62,82.56,East Kaitlin,Maine,
3058,Dave,Frye,Female,10,2nd,18,56,38,63.84,South Gregory,Wyoming,
3059,Jessica,Peck,Other,9,10th,57,34,72,78.87,Lake Mirandaport,Hawaii,
3060,Jonathan,Waller,Other,17,6th,8,47,1,67.85,Jennaview,New Mexico,
3061,Angela,Taylor,Other,17,12th,51,12,74,69.8,Timothybury,Vermont,
3062,Susan,Evans,Female,17,1st,77,6,55,61.83,Amberstad,Indiana,
3063,Jeffrey,Austin,Other,11,9th,31,83,14,73.45,North Joseph,Illinois,
3064,Daniel,Allen,Female,9,11th,67,48,92,78.86,New Ryantown,Tennessee,
3065,Richard,Valdez,Male,12,6th,42,93,56,69.65,Lake Jamesshire,New York,
3066,John,Pena,Male,16,1st,72,54,99,73.34,Port Margaret,Washington,
3067,Cynthia,Green,Female,14,2nd,62,24,82,69.1,Jacobsfort,Vermont,
3068,Ann,Robinson,Female,8,7th,58,37,24,98.3,Robinsonburgh,Iowa,
3069,William,Acosta,Male,8,6th,59,24,75,60.66,Lake Melissafort,Mississippi,
3070,Philip,Harper,Female,8,8th,73,51,81,63.05,Carlosview,Washington,
3071,Heather,Greene,Male,9,10th,5,22,78,82.61,Rebekahstad,Iowa,
3072,Brenda,Maldonado,Other,15,1st,94,76,96,65.48,New Deniseburgh,New Jersey,
3073,Kelly,Jones,Male,10,6th,11,35,58,76.43,Lake Erinmouth,New Mexico,
3074,Kelly,Hopkins,Male,9,6th,36,67,0,61.76,Blairbury,Massachusetts,
3075,Robert,Garza,Other,7,3rd,82,77,32,78.68,North Ashley,Alaska,
3076,Sharon,Banks,Female,8,11th,58,63,96,81.4,New Andrew,New Hampshire,
3077,Adam,Williams,Other,16,9th,44,66,52,89.54,Wilsonville,Arizona,
3078,John,Torres,Male,18,12th,89,55,76,64.1,Jamesburgh,Vermont,
3079,Diane,Cortez,Male,15,2nd,91,13,34,99.59,Bryanshire,Indiana,
3080,Debra,Rice,Male,6,9th,38,87,63,81.94,Lake Annview,Missouri,
3081,Justin,Alexander,Male,18,12th,50,6,80,88.74,East Karenbury,North Carolina,
3082,Renee,Sullivan,Male,14,4th,78,82,22,68.83,Lake Vickieburgh,Washington,
3083,Jimmy,Lin,Other,13,3rd,22,31,42,68.58,Lindseyport,Arizona,
3084,Timothy,Lucero,Male,16,6th,53,14,64,74.84,Bradleyburgh,Illinois,
3085,Timothy,Baker,Female,14,4th,31,28,61,61.46,New Deborahfurt,Virginia,
3086,Crystal,Frye,Other,7,9th,22,14,65,60.47,Lake Eric,Nebraska,
3087,Elizabeth,Andrews,Other,10,2nd,79,6,36,83.5,Burgessmouth,Maryland,
3088,Daniel,Hernandez,Other,16,11th,93,4,82,64.81,South Williamburgh,Maryland,
3089,Sally,Carlson,Male,7,8th,55,73,38,71.22,Brandonmouth,North Dakota,
3090,Ryan,Noble,Male,10,12th,58,34,33,83.55,West Lisahaven,Wyoming,
3091,John,Esparza,Other,7,10th,49,30,68,77.99,Brookeside,Tennessee,
3092,Donna,Finley,Male,9,12th,84,8,31,68.36,East Petermouth,Arizona,
3093,Jessica,Robinson,Female,17,4th,23,68,43,73.63,West Rebecca,Maine,
3094,Ryan,Stevens,Female,15,12th,89,12,35,69.47,East Donnaland,California,
3095,Colleen,Jones,Male,13,4th,72,35,86,64.75,New Michaelberg,Nebraska,
3096,Shawn,Weaver,Other,11,6th,12,28,71,92.22,East Christopherland,Hawaii,
3097,Wanda,Knight,Male,11,6th,50,79,64,91.64,Samuelside,New Jersey,
